year,community_area,primary_type,not_arrests,arrests,incidents,community_name,acs_year,total_population,arrest_rate,incidents_per_100k
2023,62,Motor Vehicle Theft,146,4,150,West Elsdon,2023,18201,2.67,824.13
2023,62,Narcotics,0,10,10,West Elsdon,2023,18201,100.0,54.94
2023,62,Offense Involving Children,8,0,8,West Elsdon,2023,18201,0.0,43.95
2023,62,Other Offense,51,5,56,West Elsdon,2023,18201,8.93,307.68
2023,62,Public Peace Violation,3,4,7,West Elsdon,2023,18201,57.14,38.46
2023,62,Robbery,33,1,34,West Elsdon,2023,18201,2.94,186.8
2023,62,Sex Offense,8,0,8,West Elsdon,2023,18201,0.0,43.95
2023,62,Stalking,0,2,2,West Elsdon,2023,18201,100.0,10.99
2023,62,Theft,182,0,182,West Elsdon,2023,18201,0.0,999.95
2023,62,Weapons Violation,24,20,44,West Elsdon,2023,18201,45.45,241.74
2023,63,Arson,6,0,6,Gage Park,2023,34650,0.0,17.32
2023,63,Assault,214,31,245,Gage Park,2023,34650,12.65,707.07
2023,63,Battery,374,77,451,Gage Park,2023,34650,17.07,1301.59
2023,63,Burglary,72,4,76,Gage Park,2023,34650,5.26,219.34
2023,63,Concealed Carry License Violation,0,1,1,Gage Park,2023,34650,100.0,2.89
2023,63,Criminal Damage,281,3,284,Gage Park,2023,34650,1.06,819.62
2023,63,Criminal Sexual Assault,15,0,15,Gage Park,2023,34650,0.0,43.29
2023,63,Criminal Trespass,25,6,31,Gage Park,2023,34650,19.35,89.47
2023,63,Deceptive Practice,125,4,129,Gage Park,2023,34650,3.1,372.29
2023,63,Homicide,4,3,7,Gage Park,2023,34650,42.86,20.2
2023,63,Interference With Public Officer,0,3,3,Gage Park,2023,34650,100.0,8.66
2023,63,Intimidation,4,0,4,Gage Park,2023,34650,0.0,11.54
2023,63,Kidnapping,2,0,2,Gage Park,2023,34650,0.0,5.77
2023,63,Motor Vehicle Theft,228,12,240,Gage Park,2023,34650,5.0,692.64
2023,63,Narcotics,5,21,26,Gage Park,2023,34650,80.77,75.04
2023,63,Offense Involving Children,20,1,21,Gage Park,2023,34650,4.76,60.61
2023,63,Other Offense,145,15,160,Gage Park,2023,34650,9.38,461.76
2023,63,Public Peace Violation,12,0,12,Gage Park,2023,34650,0.0,34.63
2023,63,Robbery,102,8,110,Gage Park,2023,34650,7.27,317.46
2023,63,Sex Offense,13,1,14,Gage Park,2023,34650,7.14,40.4
2023,63,Stalking,8,0,8,Gage Park,2023,34650,0.0,23.09
2023,63,Theft,389,21,410,Gage Park,2023,34650,5.12,1183.26
2023,63,Weapons Violation,75,52,127,Gage Park,2023,34650,40.94,366.52
2023,64,Arson,1,1,2,Clearing,2023,24710,50.0,8.09
2023,64,Assault,88,8,96,Clearing,2023,24710,8.33,388.51
2023,64,Battery,141,34,175,Clearing,2023,24710,19.43,708.22
2023,64,Burglary,38,4,42,Clearing,2023,24710,9.52,169.97
2023,64,Criminal Damage,155,3,158,Clearing,2023,24710,1.9,639.42
2023,64,Criminal Trespass,24,3,27,Clearing,2023,24710,11.11,109.27
2023,64,Deceptive Practice,134,5,139,Clearing,2023,24710,3.6,562.53
2023,64,Homicide,1,0,1,Clearing,2023,24710,0.0,4.05
2023,64,Interference With Public Officer,0,1,1,Clearing,2023,24710,100.0,4.05
2023,64,Kidnapping,1,0,1,Clearing,2023,24710,0.0,4.05
2023,64,Motor Vehicle Theft,150,3,153,Clearing,2023,24710,1.96,619.18
2023,64,Narcotics,0,5,5,Clearing,2023,24710,100.0,20.23
2023,64,Offense Involving Children,11,0,11,Clearing,2023,24710,0.0,44.52
2023,64,Other Offense,125,2,127,Clearing,2023,24710,1.57,513.96
2023,64,Public Peace Violation,2,0,2,Clearing,2023,24710,0.0,8.09
2023,64,Robbery,17,0,17,Clearing,2023,24710,0.0,68.8
2023,64,Sex Offense,6,0,6,Clearing,2023,24710,0.0,24.28
2023,64,Stalking,4,0,4,Clearing,2023,24710,0.0,16.19
2023,64,Theft,247,6,253,Clearing,2023,24710,2.37,1023.88
2023,64,Weapons Violation,27,1,28,Clearing,2023,24710,3.57,113.31
2023,65,Arson,4,1,5,West Lawn,2023,32451,20.0,15.41
2023,65,Assault,127,8,135,West Lawn,2023,32451,5.93,416.01
2023,65,Battery,199,56,255,West Lawn,2023,32451,21.96,785.8
2023,65,Burglary,97,2,99,West Lawn,2023,32451,2.02,305.08
2023,65,Criminal Damage,274,1,275,West Lawn,2023,32451,0.36,847.43
2023,65,Criminal Sexual Assault,7,2,9,West Lawn,2023,32451,22.22,27.73
2023,65,Criminal Trespass,27,3,30,West Lawn,2023,32451,10.0,92.45
2023,65,Deceptive Practice,119,2,121,West Lawn,2023,32451,1.65,372.87
2023,65,Homicide,1,1,2,West Lawn,2023,32451,50.0,6.16
2023,65,Interference With Public Officer,1,2,3,West Lawn,2023,32451,66.67,9.24
2023,65,Intimidation,3,0,3,West Lawn,2023,32451,0.0,9.24
2023,65,Kidnapping,1,0,1,West Lawn,2023,32451,0.0,3.08
2023,65,Liquor Law Violation,0,1,1,West Lawn,2023,32451,100.0,3.08
2023,65,Motor Vehicle Theft,271,7,278,West Lawn,2023,32451,2.52,856.68
2023,65,Narcotics,0,8,8,West Lawn,2023,32451,100.0,24.65
2023,65,Obscenity,0,1,1,West Lawn,2023,32451,100.0,3.08
2023,65,Offense Involving Children,10,1,11,West Lawn,2023,32451,9.09,33.9
2023,65,Other Offense,103,7,110,West Lawn,2023,32451,6.36,338.97
2023,65,Public Peace Violation,7,3,10,West Lawn,2023,32451,30.0,30.82
2023,65,Robbery,38,1,39,West Lawn,2023,32451,2.56,120.18
2023,65,Sex Offense,7,2,9,West Lawn,2023,32451,22.22,27.73
2023,65,Stalking,1,0,1,West Lawn,2023,32451,0.0,3.08
2023,65,Theft,359,28,387,West Lawn,2023,32451,7.24,1192.57
2023,65,Weapons Violation,42,25,67,West Lawn,2023,32451,37.31,206.47
2023,66,Arson,11,2,13,Chicago Lawn,2023,52245,15.38,24.88
2023,66,Assault,488,43,531,Chicago Lawn,2023,52245,8.1,1016.37
2023,66,Battery,902,158,1060,Chicago Lawn,2023,52245,14.91,2028.9
2023,66,Burglary,138,11,149,Chicago Lawn,2023,52245,7.38,285.19
2023,66,Criminal Damage,647,22,669,Chicago Lawn,2023,52245,3.29,1280.51
2023,66,Criminal Sexual Assault,45,4,49,Chicago Lawn,2023,52245,8.16,93.79
2023,66,Criminal Trespass,57,20,77,Chicago Lawn,2023,52245,25.97,147.38
2023,66,Deceptive Practice,323,7,330,Chicago Lawn,2023,52245,2.12,631.64
2023,66,Gambling,0,1,1,Chicago Lawn,2023,52245,100.0,1.91
2023,66,Homicide,9,9,18,Chicago Lawn,2023,52245,50.0,34.45
2023,66,Human Trafficking,1,0,1,Chicago Lawn,2023,52245,0.0,1.91
2023,66,Interference With Public Officer,1,8,9,Chicago Lawn,2023,52245,88.89,17.23
2023,66,Intimidation,8,0,8,Chicago Lawn,2023,52245,0.0,15.31
2023,66,Kidnapping,5,0,5,Chicago Lawn,2023,52245,0.0,9.57
2023,66,Liquor Law Violation,1,2,3,Chicago Lawn,2023,52245,66.67,5.74
2023,66,Motor Vehicle Theft,547,17,564,Chicago Lawn,2023,52245,3.01,1079.53
2023,66,Narcotics,2,126,128,Chicago Lawn,2023,52245,98.44,245.0
2023,66,Offense Involving Children,50,4,54,Chicago Lawn,2023,52245,7.41,103.36
2023,66,Other Offense,318,33,351,Chicago Lawn,2023,52245,9.4,671.83
2023,66,Prostitution,0,1,1,Chicago Lawn,2023,52245,100.0,1.91
2023,66,Public Peace Violation,4,4,8,Chicago Lawn,2023,52245,50.0,15.31
2023,66,Robbery,173,10,183,Chicago Lawn,2023,52245,5.46,350.27
2023,66,Sex Offense,32,0,32,Chicago Lawn,2023,52245,0.0,61.25
2023,66,Stalking,4,1,5,Chicago Lawn,2023,52245,20.0,9.57
2023,66,Theft,798,22,820,Chicago Lawn,2023,52245,2.68,1569.53
2023,66,Weapons Violation,99,115,214,Chicago Lawn,2023,52245,53.74,409.61
2023,67,Arson,13,1,14,West Englewood,2023,25971,7.14,53.91
2023,67,Assault,424,71,495,West Englewood,2023,25971,14.34,1905.97
2023,67,Battery,859,134,993,West Englewood,2023,25971,13.49,3823.5
2023,67,Burglary,100,10,110,West Englewood,2023,25971,9.09,423.55
2023,67,Concealed Carry License Violation,0,9,9,West Englewood,2023,25971,100.0,34.65
2023,67,Criminal Damage,579,25,604,West Englewood,2023,25971,4.14,2325.67
2023,67,Criminal Sexual Assault,34,2,36,West Englewood,2023,25971,5.56,138.62
2023,67,Criminal Trespass,48,14,62,West Englewood,2023,25971,22.58,238.73
2023,67,Deceptive Practice,207,5,212,West Englewood,2023,25971,2.36,816.3
2023,67,Gambling,0,2,2,West Englewood,2023,25971,100.0,7.7
2023,67,Homicide,19,15,34,West Englewood,2023,25971,44.12,130.92
2023,67,Interference With Public Officer,2,15,17,West Englewood,2023,25971,88.24,65.46
2023,67,Intimidation,5,0,5,West Englewood,2023,25971,0.0,19.25
2023,67,Kidnapping,3,0,3,West Englewood,2023,25971,0.0,11.55
2023,67,Liquor Law Violation,0,1,1,West Englewood,2023,25971,100.0,3.85
2023,67,Motor Vehicle Theft,453,14,467,West Englewood,2023,25971,3.0,1798.16
2023,67,Narcotics,5,175,180,West Englewood,2023,25971,97.22,693.08
2023,67,Obscenity,0,1,1,West Englewood,2023,25971,100.0,3.85
2023,67,Offense Involving Children,22,4,26,West Englewood,2023,25971,15.38,100.11
2023,67,Other Offense,250,84,334,West Englewood,2023,25971,25.15,1286.05
2023,67,Prostitution,3,8,11,West Englewood,2023,25971,72.73,42.35
2023,67,Public Peace Violation,7,10,17,West Englewood,2023,25971,58.82,65.46
2023,67,Robbery,163,18,181,West Englewood,2023,25971,9.94,696.93
2023,67,Sex Offense,13,1,14,West Englewood,2023,25971,7.14,53.91
2023,67,Stalking,4,0,4,West Englewood,2023,25971,0.0,15.4
2023,67,Theft,627,11,638,West Englewood,2023,25971,1.72,2456.59
2023,67,Weapons Violation,117,220,337,West Englewood,2023,25971,65.28,1297.6
2023,68,Arson,17,4,21,Englewood,2023,21337,19.05,98.42
2023,68,Assault,513,57,570,Englewood,2023,21337,10.0,2671.42
2023,68,Battery,1003,143,1146,Englewood,2023,21337,12.48,5370.95
2023,68,Burglary,134,6,140,Englewood,2023,21337,4.29,656.14
2023,68,Concealed Carry License Violation,1,10,11,Englewood,2023,21337,90.91,51.55
2023,68,Criminal Damage,596,15,611,Englewood,2023,21337,2.45,2863.57
2023,68,Criminal Sexual Assault,38,3,41,Englewood,2023,21337,7.32,192.15
2023,68,Criminal Trespass,44,14,58,Englewood,2023,21337,24.14,271.83
2023,68,Deceptive Practice,189,11,200,Englewood,2023,21337,5.5,937.34
2023,68,Homicide,15,7,22,Englewood,2023,21337,31.82,103.11
2023,68,Interference With Public Officer,2,15,17,Englewood,2023,21337,88.24,79.67
2023,68,Intimidation,1,0,1,Englewood,2023,21337,0.0,4.69
2023,68,Liquor Law Violation,0,3,3,Englewood,2023,21337,100.0,14.06
2023,68,Motor Vehicle Theft,551,11,562,Englewood,2023,21337,1.96,2633.92
2023,68,Narcotics,5,126,131,Englewood,2023,21337,96.18,613.96
2023,68,Offense Involving Children,37,4,41,Englewood,2023,21337,9.76,192.15
2023,68,Other Offense,272,60,332,Englewood,2023,21337,18.07,1555.98
2023,68,Prostitution,0,1,1,Englewood,2023,21337,100.0,4.69
2023,68,Public Peace Violation,8,8,16,Englewood,2023,21337,50.0,74.99
2023,68,Robbery,195,7,202,Englewood,2023,21337,3.47,946.71
2023,68,Sex Offense,23,0,23,Englewood,2023,21337,0.0,107.79
2023,68,Stalking,12,0,12,Englewood,2023,21337,0.0,56.24
2023,68,Theft,627,20,647,Englewood,2023,21337,3.09,3032.29
2023,68,Weapons Violation,90,212,302,Englewood,2023,21337,70.2,1415.38
2023,69,Arson,18,2,20,Greater Grand Crossing,2023,29052,10.0,68.84
2023,69,Assault,642,66,708,Greater Grand Crossing,2023,29052,9.32,2437.01
2023,69,Battery,1193,202,1395,Greater Grand Crossing,2023,29052,14.48,4801.73
2023,69,Burglary,214,5,219,Greater Grand Crossing,2023,29052,2.28,753.82
2023,69,Concealed Carry License Violation,0,4,4,Greater Grand Crossing,2023,29052,100.0,13.77
2023,69,Criminal Damage,839,29,868,Greater Grand Crossing,2023,29052,3.34,2987.75
2023,69,Criminal Sexual Assault,30,3,33,Greater Grand Crossing,2023,29052,9.09,113.59
2023,69,Criminal Trespass,70,25,95,Greater Grand Crossing,2023,29052,26.32,327.0
2023,69,Deceptive Practice,235,13,248,Greater Grand Crossing,2023,29052,5.24,853.64
2023,69,Gambling,0,2,2,Greater Grand Crossing,2023,29052,100.0,6.88
2023,69,Homicide,20,12,32,Greater Grand Crossing,2023,29052,37.5,110.15
2023,69,Interference With Public Officer,2,24,26,Greater Grand Crossing,2023,29052,92.31,89.49
2023,69,Intimidation,3,0,3,Greater Grand Crossing,2023,29052,0.0,10.33
2023,69,Kidnapping,2,0,2,Greater Grand Crossing,2023,29052,0.0,6.88
2023,69,Liquor Law Violation,0,2,2,Greater Grand Crossing,2023,29052,100.0,6.88
2023,69,Motor Vehicle Theft,884,16,900,Greater Grand Crossing,2023,29052,1.78,3097.89
2023,69,Narcotics,4,80,84,Greater Grand Crossing,2023,29052,95.24,289.14
2023,69,Obscenity,1,1,2,Greater Grand Crossing,2023,29052,50.0,6.88
2023,69,Offense Involving Children,50,4,54,Greater Grand Crossing,2023,29052,7.41,185.87
2023,69,Other Offense,375,49,424,Greater Grand Crossing,2023,29052,11.56,1459.45
2023,69,Public Peace Violation,8,12,20,Greater Grand Crossing,2023,29052,60.0,68.84
2023,69,Robbery,245,7,252,Greater Grand Crossing,2023,29052,2.78,867.41
2023,69,Sex Offense,25,2,27,Greater Grand Crossing,2023,29052,7.41,92.94
2023,69,Stalking,14,0,14,Greater Grand Crossing,2023,29052,0.0,48.19
2023,69,Theft,928,24,952,Greater Grand Crossing,2023,29052,2.52,3276.88
2023,69,Weapons Violation,143,231,374,Greater Grand Crossing,2023,29052,61.76,1287.35
2023,70,Arson,4,2,6,Ashburn,2023,42842,33.33,14.0
2023,70,Assault,202,9,211,Ashburn,2023,42842,4.27,492.51
2023,70,Battery,312,55,367,Ashburn,2023,42842,14.99,856.64
2023,70,Burglary,68,5,73,Ashburn,2023,42842,6.85,170.39
2023,70,Concealed Carry License Violation,0,1,1,Ashburn,2023,42842,100.0,2.33
2023,70,Criminal Damage,261,8,269,Ashburn,2023,42842,2.97,627.89
2023,70,Criminal Sexual Assault,17,0,17,Ashburn,2023,42842,0.0,39.68
2023,70,Criminal Trespass,33,7,40,Ashburn,2023,42842,17.5,93.37
2023,70,Deceptive Practice,211,3,214,Ashburn,2023,42842,1.4,499.51
2023,70,Homicide,2,7,9,Ashburn,2023,42842,77.78,21.01
2023,70,Interference With Public Officer,0,1,1,Ashburn,2023,42842,100.0,2.33
2023,70,Intimidation,4,0,4,Ashburn,2023,42842,0.0,9.34
2023,70,Kidnapping,1,0,1,Ashburn,2023,42842,0.0,2.33
2023,70,Motor Vehicle Theft,385,11,396,Ashburn,2023,42842,2.78,924.33
2023,70,Narcotics,0,9,9,Ashburn,2023,42842,100.0,21.01
2023,70,Obscenity,1,0,1,Ashburn,2023,42842,0.0,2.33
2023,70,Offense Involving Children,23,3,26,Ashburn,2023,42842,11.54,60.69
2023,70,Other Offense,151,9,160,Ashburn,2023,42842,5.62,373.47
2023,70,Public Peace Violation,4,1,5,Ashburn,2023,42842,20.0,11.67
2023,70,Robbery,77,5,82,Ashburn,2023,42842,6.1,191.4
2023,70,Sex Offense,11,1,12,Ashburn,2023,42842,8.33,28.01
2023,70,Stalking,8,0,8,Ashburn,2023,42842,0.0,18.67
2023,70,Theft,425,4,429,Ashburn,2023,42842,0.93,1001.35
2023,70,Weapons Violation,65,30,95,Ashburn,2023,42842,31.58,221.75
2023,71,Arson,15,0,15,Auburn Gresham,2023,46483,0.0,32.27
2023,71,Assault,636,66,702,Auburn Gresham,2023,46483,9.4,1510.23
2023,71,Battery,1154,198,1352,Auburn Gresham,2023,46483,14.64,2908.59
2023,71,Burglary,220,5,225,Auburn Gresham,2023,46483,2.22,484.05
2023,71,Concealed Carry License Violation,2,3,5,Auburn Gresham,2023,46483,60.0,10.76
2023,71,Criminal Damage,825,19,844,Auburn Gresham,2023,46483,2.25,1815.72
2023,71,Criminal Sexual Assault,28,1,29,Auburn Gresham,2023,46483,3.45,62.39
2023,71,Criminal Trespass,86,27,113,Auburn Gresham,2023,46483,23.89,243.1
2023,71,Deceptive Practice,298,7,305,Auburn Gresham,2023,46483,2.3,656.15
2023,71,Homicide,17,6,23,Auburn Gresham,2023,46483,26.09,49.48
2023,71,Interference With Public Officer,4,28,32,Auburn Gresham,2023,46483,87.5,68.84
2023,71,Intimidation,5,0,5,Auburn Gresham,2023,46483,0.0,10.76
2023,71,Kidnapping,6,1,7,Auburn Gresham,2023,46483,14.29,15.06
2023,71,Liquor Law Violation,0,3,3,Auburn Gresham,2023,46483,100.0,6.45
2023,71,Motor Vehicle Theft,926,16,942,Auburn Gresham,2023,46483,1.7,2026.55
2023,71,Narcotics,2,95,97,Auburn Gresham,2023,46483,97.94,208.68
2023,71,Obscenity,2,1,3,Auburn Gresham,2023,46483,33.33,6.45
2023,71,Offense Involving Children,71,0,71,Auburn Gresham,2023,46483,0.0,152.74
2023,71,Other Offense,446,72,518,Auburn Gresham,2023,46483,13.9,1114.39
2023,71,Public Peace Violation,6,13,19,Auburn Gresham,2023,46483,68.42,40.88
2023,71,Robbery,246,9,255,Auburn Gresham,2023,46483,3.53,548.59
2023,71,Sex Offense,25,1,26,Auburn Gresham,2023,46483,3.85,55.93
2023,71,Stalking,18,1,19,Auburn Gresham,2023,46483,5.26,40.88
2023,71,Theft,947,29,976,Auburn Gresham,2023,46483,2.97,2099.69
2023,71,Weapons Violation,122,181,303,Auburn Gresham,2023,46483,59.74,651.85
2023,72,Assault,74,4,78,Beverly,2023,19811,5.13,393.72
2023,72,Battery,98,14,112,Beverly,2023,19811,12.5,565.34
2023,72,Burglary,45,11,56,Beverly,2023,19811,19.64,282.67
2023,72,Concealed Carry License Violation,0,1,1,Beverly,2023,19811,100.0,5.05
2023,72,Criminal Damage,121,3,124,Beverly,2023,19811,2.42,625.91
2023,72,Criminal Sexual Assault,3,0,3,Beverly,2023,19811,0.0,15.14
2023,72,Criminal Trespass,14,3,17,Beverly,2023,19811,17.65,85.81
2023,72,Deceptive Practice,118,5,123,Beverly,2023,19811,4.07,620.87
2023,72,Interference With Public Officer,0,2,2,Beverly,2023,19811,100.0,10.1
2023,72,Intimidation,1,0,1,Beverly,2023,19811,0.0,5.05
2023,72,Kidnapping,1,0,1,Beverly,2023,19811,0.0,5.05
2023,72,Liquor Law Violation,0,2,2,Beverly,2023,19811,100.0,10.1
2023,72,Motor Vehicle Theft,120,4,124,Beverly,2023,19811,3.23,625.91
2023,72,Narcotics,0,10,10,Beverly,2023,19811,100.0,50.48
2023,72,Non-Criminal,1,0,1,Beverly,2023,19811,0.0,5.05
2023,72,Obscenity,1,0,1,Beverly,2023,19811,0.0,5.05
2023,72,Offense Involving Children,13,1,14,Beverly,2023,19811,7.14,70.67
2023,72,Other Offense,78,18,96,Beverly,2023,19811,18.75,484.58
2023,72,Public Peace Violation,1,0,1,Beverly,2023,19811,0.0,5.05
2023,72,Robbery,26,6,32,Beverly,2023,19811,18.75,161.53
2023,72,Sex Offense,6,2,8,Beverly,2023,19811,25.0,40.38
2023,72,Stalking,4,1,5,Beverly,2023,19811,20.0,25.24
2023,72,Theft,183,8,191,Beverly,2023,19811,4.19,964.11
2023,72,Weapons Violation,0,15,15,Beverly,2023,19811,100.0,75.72
2023,73,Arson,5,0,5,Washington Heights,2023,26310,0.0,19.0
2023,73,Assault,302,28,330,Washington Heights,2023,26310,8.48,1254.28
2023,73,Battery,450,61,511,Washington Heights,2023,26310,11.94,1942.23
2023,73,Burglary,66,3,69,Washington Heights,2023,26310,4.35,262.26
2023,73,Criminal Damage,488,10,498,Washington Heights,2023,26310,2.01,1892.82
2023,73,Criminal Sexual Assault,8,3,11,Washington Heights,2023,26310,27.27,41.81
2023,73,Criminal Trespass,53,8,61,Washington Heights,2023,26310,13.11,231.85
2023,73,Deceptive Practice,169,4,173,Washington Heights,2023,26310,2.31,657.54
2023,73,Homicide,6,5,11,Washington Heights,2023,26310,45.45,41.81
2023,73,Interference With Public Officer,4,7,11,Washington Heights,2023,26310,63.64,41.81
2023,73,Kidnapping,3,0,3,Washington Heights,2023,26310,0.0,11.4
2023,73,Motor Vehicle Theft,537,5,542,Washington Heights,2023,26310,0.92,2060.05
2023,73,Narcotics,0,38,38,Washington Heights,2023,26310,100.0,144.43
2023,73,Offense Involving Children,26,4,30,Washington Heights,2023,26310,13.33,114.03
2023,73,Other Offense,170,22,192,Washington Heights,2023,26310,11.46,729.76
2023,73,Public Indecency,0,1,1,Washington Heights,2023,26310,100.0,3.8
2023,73,Public Peace Violation,6,6,12,Washington Heights,2023,26310,50.0,45.61
2023,73,Robbery,90,6,96,Washington Heights,2023,26310,6.25,364.88
2023,73,Sex Offense,5,1,6,Washington Heights,2023,26310,16.67,22.81
2023,73,Stalking,3,0,3,Washington Heights,2023,26310,0.0,11.4
2023,73,Theft,540,18,558,Washington Heights,2023,26310,3.23,2120.87
2023,73,Weapons Violation,17,71,88,Washington Heights,2023,26310,80.68,334.47
2023,74,Assault,48,3,51,Mount Greenwood,2023,19107,5.88,266.92
2023,74,Battery,62,13,75,Mount Greenwood,2023,19107,17.33,392.53
2023,74,Burglary,10,1,11,Mount Greenwood,2023,19107,9.09,57.57
2023,74,Criminal Damage,74,1,75,Mount Greenwood,2023,19107,1.33,392.53
2023,74,Criminal Sexual Assault,5,0,5,Mount Greenwood,2023,19107,0.0,26.17
2023,74,Criminal Trespass,11,3,14,Mount Greenwood,2023,19107,21.43,73.27
2023,74,Deceptive Practice,66,3,69,Mount Greenwood,2023,19107,4.35,361.12
2023,74,Intimidation,1,0,1,Mount Greenwood,2023,19107,0.0,5.23
2023,74,Kidnapping,3,0,3,Mount Greenwood,2023,19107,0.0,15.7
2023,74,Liquor Law Violation,0,4,4,Mount Greenwood,2023,19107,100.0,20.93
2023,74,Motor Vehicle Theft,38,0,38,Mount Greenwood,2023,19107,0.0,198.88
2023,74,Narcotics,0,7,7,Mount Greenwood,2023,19107,100.0,36.64
2023,74,Offense Involving Children,9,0,9,Mount Greenwood,2023,19107,0.0,47.1
2023,74,Other Offense,44,6,50,Mount Greenwood,2023,19107,12.0,261.68
2023,74,Public Peace Violation,1,0,1,Mount Greenwood,2023,19107,0.0,5.23
2023,74,Robbery,5,2,7,Mount Greenwood,2023,19107,28.57,36.64
2023,74,Sex Offense,4,0,4,Mount Greenwood,2023,19107,0.0,20.93
2023,74,Stalking,2,0,2,Mount Greenwood,2023,19107,0.0,10.47
2023,74,Theft,100,10,110,Mount Greenwood,2023,19107,9.09,575.71
2023,74,Weapons Violation,2,9,11,Mount Greenwood,2023,19107,81.82,57.57
2023,75,Arson,4,0,4,Morgan Park,2023,21288,0.0,18.79
2023,75,Assault,184,18,202,Morgan Park,2023,21288,8.91,948.89
2023,75,Battery,283,43,326,Morgan Park,2023,21288,13.19,1531.38
2023,75,Burglary,46,2,48,Morgan Park,2023,21288,4.17,225.48
2023,75,Concealed Carry License Violation,0,1,1,Morgan Park,2023,21288,100.0,4.7
2023,75,Criminal Damage,236,12,248,Morgan Park,2023,21288,4.84,1164.98
2023,75,Criminal Sexual Assault,6,0,6,Morgan Park,2023,21288,0.0,28.18
2023,75,Criminal Trespass,28,2,30,Morgan Park,2023,21288,6.67,140.92
2023,75,Deceptive Practice,138,2,140,Morgan Park,2023,21288,1.43,657.65
2023,75,Homicide,1,1,2,Morgan Park,2023,21288,50.0,9.39
2023,75,Interference With Public Officer,1,8,9,Morgan Park,2023,21288,88.89,42.28
2023,75,Kidnapping,2,0,2,Morgan Park,2023,21288,0.0,9.39
2023,75,Motor Vehicle Theft,234,8,242,Morgan Park,2023,21288,3.31,1136.79
2023,75,Narcotics,0,38,38,Morgan Park,2023,21288,100.0,178.5
2023,75,Obscenity,0,1,1,Morgan Park,2023,21288,100.0,4.7
2023,75,Offense Involving Children,22,2,24,Morgan Park,2023,21288,8.33,112.74
2023,75,Other Offense,114,25,139,Morgan Park,2023,21288,17.99,652.95
2023,75,Public Peace Violation,7,2,9,Morgan Park,2023,21288,22.22,42.28
2023,75,Robbery,46,6,52,Morgan Park,2023,21288,11.54,244.27
2023,75,Sex Offense,6,0,6,Morgan Park,2023,21288,0.0,28.18
2023,75,Stalking,5,0,5,Morgan Park,2023,21288,0.0,23.49
2023,75,Theft,352,28,380,Morgan Park,2023,21288,7.37,1785.04
2023,75,Weapons Violation,7,49,56,Morgan Park,2023,21288,87.5,263.06
2023,76,Arson,1,0,1,Ohare,2023,16281,0.0,6.14
2023,76,Assault,75,11,86,Ohare,2023,16281,12.79,528.22
